dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Bike Sharing,0.5,hr,2,2,100,5121488.542809743,60223
Bike Sharing,0.5,hr,2,3,10,91541.63750653403,88437
Bike Sharing,0.5,hr,2,3,20,165552.15761522995,96242
Bike Sharing,0.5,hr,2,3,50,2635614.1726005133,8757
Bike Sharing,0.5,hr,2,3,100,11666261.265376871,7226
Bike Sharing,0.5,hr,2,4,10,25326.6235188253,50254
Bike Sharing,0.5,hr,2,4,20,760004.9657631438,49997
Bike Sharing,0.5,hr,2,4,50,1548704.371354691,55501
Bike Sharing,0.5,hr,2,4,100,6909087.904083435,74409
Bike Sharing,0.5,hr,2,5,10,90870.4335668835,31533
Bike Sharing,0.5,hr,2,5,20,221003.17878641497,17722
Bike Sharing,0.5,hr,2,5,50,1715570.9073823765,68011
Bike Sharing,0.5,hr,2,5,100,5283496.020710948,38806
Bike Sharing,0.5,hr,2,6,10,31071.53327430335,92972
Bike Sharing,0.5,hr,2,6,20,253562.98965947653,6289
Bike Sharing,0.5,hr,2,6,50,1724517.750881343,70919
Bike Sharing,0.5,hr,2,6,100,7240267.061527115,72588
Bike Sharing,0.5,hr,2,7,10,65767.06002063135,27102
Bike Sharing,0.5,hr,2,7,20,200375.2713741711,8776
